osgb4000000032999167,http://data.ordnancesurvey.co.uk/id/osgb4000000032999167,Dungeness Road,,,,transportNetwork,Named Road,607051.000,119291.552,20000,31000,604655.000,116856.875,609370.002,120924.000,TN29,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN29,,,,Shepway,http://data.ordnancesurvey.co.uk/id/7000000000018085,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000032997114,http://data.ordnancesurvey.co.uk/id/osgb4000000032997114,Battery Road,,,,transportNetwork,Named Road,608974.000,118596.000,1000,20000,608854.000,118575.825,609056.000,118615.000,TN29,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN29,Lydd-on-Sea,http://data.ordnancesurvey.co.uk/id/4000000074568119,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,Shepway,http://data.ordnancesurvey.co.uk/id/7000000000018085,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000033039290,http://data.ordnancesurvey.co.uk/id/osgb4000000033039290,Reactoe One Road,,,,transportNetwork,Named Road,608510.476,116875.054,1000,20000,608426.744,116852.771,608579.298,116885.520,TN29,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN29,Dungeness,http://data.ordnancesurvey.co.uk/id/4000000074566724,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,Shepway,http://data.ordnancesurvey.co.uk/id/7000000000018085,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000032997113,http://data.ordnancesurvey.co.uk/id/osgb4000000032997113,Tank Farm Street,,,,transportNetwork,Named Road,608579.348,116848.902,1000,20000,608576.994,116777.114,608588.686,116889.771,TN29,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN29,Dungeness,http://data.ordnancesurvey.co.uk/id/4000000074566724,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,Shepway,http://data.ordnancesurvey.co.uk/id/7000000000018085,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000032995276,http://data.ordnancesurvey.co.uk/id/osgb4000000032995276,Kerton Road,,,,transportNetwork,Named Road,608494.000,119115.000,5000,20000,608192.250,118901.250,608905.591,119253.166,TN29,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN29,,,,Shepway,http://data.ordnancesurvey.co.uk/id/7000000000018085,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000032994967,http://data.ordnancesurvey.co.uk/id/osgb4000000032994967,Dengemarsh Road,,,,transportNetwork,Named Road,604494.421,119356.740,12000,20000,604323.000,118506.540,604955.800,120338.000,TN29,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN29,,,,Shepway,http://data.ordnancesurvey.co.uk/id/7000000000018085,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
9b8d27b7-e05d-4e7d-9276-ca122ee0339a,http://data.ordnancesurvey.co.uk/id/9b8d27b7-e05d-4e7d-9276-ca122ee0339a,South Brooks Road,,,,transportNetwork,Section Of Named Road,603508.000,119939.000,2000,25000,603441.119,119781.587,603576.079,120076.161,TN29,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN29,Lydd,http://data.ordnancesurvey.co.uk/id/4000000074568122,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#town,Shepway,http://data.ordnancesurvey.co.uk/id/7000000000018085,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,osgb4000000033016937,,
osgb4000000033016937,http://data.ordnancesurvey.co.uk/id/osgb4000000033016937,South Brooks Road,,,,transportNetwork,Named Road,602781.293,118815.707,16000,20000,601905.529,117611.429,603576.079,120076.161,TN29,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN29,,,,Shepway,http://data.ordnancesurvey.co.uk/id/7000000000018085,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
TN299PX,http://data.ordnancesurvey.co.uk/id/postcodeunit/TN299PX,TN29 9PX,,,,other,Postcode,608153.100,116833.000,3500,18000,,,,,,,Dungeness,http://data.ordnancesurvey.co.uk/id/4000000074566724,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,Shepway,http://data.ordnancesurvey.co.uk/id/7000000000018085,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000033000950,http://data.ordnancesurvey.co.uk/id/osgb4000000033000950,Pleasance Road Central,,,,transportNetwork,Named Road,608801.112,119275.268,1000,20000,608801.112,119227.230,608814.820,119275.268,TN29,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN29,Lydd-on-Sea,http://data.ordnancesurvey.co.uk/id/4000000074568119,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,Shepway,http://data.ordnancesurvey.co.uk/id/7000000000018085,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000033039287,http://data.ordnancesurvey.co.uk/id/osgb4000000033039287,East Tank Farm Road,,,,transportNetwork,Named Road,608256.918,116827.786,1000,20000,608256.918,116757.869,608261.031,116868.301,TN29,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN29,Dungeness,http://data.ordnancesurvey.co.uk/id/4000000074566724,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,Shepway,http://data.ordnancesurvey.co.uk/id/7000000000018085,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000032994964,http://data.ordnancesurvey.co.uk/id/osgb4000000032994964,Ferguson Road,,,,transportNetwork,Named Road,601930.000,118742.412,10000,20000,601144.419,118650.274,602680.953,118759.207,TN29,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN29,,,,Shepway,http://data.ordnancesurvey.co.uk/id/7000000000018085,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000033000949,http://data.ordnancesurvey.co.uk/id/osgb4000000033000949,Pleasance Road South,,,,transportNetwork,Named Road,609003.217,118644.913,1000,20000,609003.217,118604.163,609012.217,118644.913,TN29,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN29,Lydd-on-Sea,http://data.ordnancesurvey.co.uk/id/4000000074568119,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,Shepway,http://data.ordnancesurvey.co.uk/id/7000000000018085,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000033039289,http://data.ordnancesurvey.co.uk/id/osgb4000000033039289,Stores Road,,,,transportNetwork,Named Road,608041.512,116742.366,1000,20000,608041.512,116692.398,608053.745,116748.811,TN29,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN29,Dungeness,http://data.ordnancesurvey.co.uk/id/4000000074566724,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,Shepway,http://data.ordnancesurvey.co.uk/id/7000000000018085,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000032997112,http://data.ordnancesurvey.co.uk/id/osgb4000000032997112,Approach Road South,,,,transportNetwork,Named Road,608296.745,116766.786,2000,20000,608291.304,116647.046,608302.728,116881.250,TN29,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TN29,Dungeness,http://data.ordnancesurvey.co.uk/id/4000000074566724,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,Shepway,http://data.ordnancesurvey.co.uk/id/7000000000018085,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Kent,http://data.ordnancesurvey.co.uk/id/7000000000018210,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,South East,http://data.ordnancesurvey.co.uk/id/7000000000041421,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
